idx,case_type,label,original_json_valid,repair_status,repair_valid,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,content_grounded,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question
27,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,A review of recent research on bio-inspired structures and materials for energy absorption applications,"What structural or chemical features make naturally occurring layered minerals more air-stable than many synthetic two-dimensional magnetic compounds, and how do those features help preserve magnetic properties when the materials are thinned to monolayers?"
28,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,A review of recent research on bio-inspired structures and materials for energy absorption applications,2019,https://doi.org/10.1016/j.compositesb.2019.107496,2304.06533v1,A review of recent research on bio-inspired structures and materials for energy absorption applications,"What structural or chemical features make naturally occurring layered minerals more air-stable than many synthetic two-dimensional magnetic compounds, and how do those features help preserve magnetic properties when the materials are thinned to monolayers?"
28,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.32653061224489793,0.017982017982017984,False,False,A review of recent research on bio-inspired structures and materials for energy absorption applications,2019,https://doi.org/10.1016/j.compositesb.2019.107496,2304.06533v1,Multi-environment analysis enhances genomic prediction accuracy of agronomic traits in sesame,"How accurate and clinically useful are polygenic risk scores for predicting an individual’s risk of common diseases, and what are the main factors that limit their predictive power?"
29,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.9893617021276596,0.0,True,False,Multi-environmental analysis enhances genomic prediction accuracy of agronomic traits in sesame,2023,"https://doi.org/10.3389/fgene.2023. { ""claimed_title"": ""Multi-environmental analysis enhances genomic prediction accuracy of agronomic traits in sesame"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.3389/fgene.2023",arXiv:2101.05870 Source record ID: 2101 Source record ID: 2101 Source record ID: 10.3389/fgene.2023.1108416 Source record ID: 2101.05870 Source record ID: Genetic information from the genome is a challenging task due to the complexity of,Multi-environment analysis enhances genomic prediction accuracy of agronomic traits in sesame,"How accurate and clinically useful are polygenic risk scores for predicting an individual’s risk of common diseases, and what are the main factors that limit their predictive power?"
29,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.27672955974842767,0.0,False,False,Multi-environmental analysis enhances genomic prediction accuracy of agronomic traits in sesame,2023,"https://doi.org/10.3389/fgene.2023. { ""claimed_title"": ""Multi-environmental analysis enhances genomic prediction accuracy of agronomic traits in sesame"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.3389/fgene.2023",arXiv:2101.05870 Source record ID: 2101 Source record ID: 2101 Source record ID: 10.3389/fgene.2023.1108416 Source record ID: 2101.05870 Source record ID: Genetic information from the genome is a challenging task due to the complexity of,Seven strong claims about successful school leadership revisited,"What are the key challenges and approaches for automatically verifying whether a textual claim is supported, contradicted, or unrelated to a given image?"
30,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.05325443786982249,True,False,Seven strong claims about successful school leadership revisited,2019,"https://doi.org/10.1080/13632434.2019.10.1080/10.1080/13632434.2019, and claimed_arxiv_id { ""claimed_title"": ""Seven strong claims about successful school leadership revisited"", ""claimed_year"": 2019, ""claimed_doi"": ""https://doi.org/10.1080/13632434.2019 Source record: { ""claimed_doi"": ""https://doi.org/10.1080/10.1080/13632434.2019.1596077 ""claimed_arxiv_id"": ""1908.11722 ""claimed_content"": ""The recent explosion of fake news and disinformation has led to a lot of misinformation and","1908.11722 ""claimed_content"": ""The recent explosion of fake news and disinformation has led to a lot of misinformation and",Seven strong claims about successful school leadership revisited,"What are the key challenges and approaches for automatically verifying whether a textual claim is supported, contradicted, or unrelated to a given image?"
30,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.17333333333333334,0.012437810945273632,False,False,Seven strong claims about successful school leadership revisited,2019,"https://doi.org/10.1080/13632434.2019.10.1080/10.1080/13632434.2019, and claimed_arxiv_id { ""claimed_title"": ""Seven strong claims about successful school leadership revisited"", ""claimed_year"": 2019, ""claimed_doi"": ""https://doi.org/10.1080/13632434.2019 Source record: { ""claimed_doi"": ""https://doi.org/10.1080/10.1080/13632434.2019.1596077 ""claimed_arxiv_id"": ""1908.11722 ""claimed_content"": ""The recent explosion of fake news and disinformation has led to a lot of misinformation and","1908.11722 ""claimed_content"": ""The recent explosion of fake news and disinformation has led to a lot of misinformation and",Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic Cropping Systems,"How do precise measurements of rare B meson decays into muon pairs constrain theories beyond the Standard Model, and which types of new physics models are most strongly impacted by such measurements?"
31,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.45144356955380577,0.1303780964797914,True,False,"Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic Croping Systems"", ""claimed_title"": ""Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic, year, doi, arxiv_id, content { ""claimed_title"": ""Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic Croping Systems",2023,"https://doi.org/10.3390.1.1 Source record: { ""claimed_title"": ""Too Salty or Toxic for Use: A Tale of Agronomic Croping Systems: 10.3390/agronomy13112690 ""claimed_arxiv_id"": ""1411.4413 ""claimed_content"": ""A joint measurement is made of the branching fractions $","1411.4413 ""claimed_content"": ""A joint measurement is made of the branching fractions $",Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic Cropping Systems,"How do precise measurements of rare B meson decays into muon pairs constrain theories beyond the Standard Model, and which types of new physics models are most strongly impacted by such measurements?"
31,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.19302949061662197,0.006394884092725819,False,False,"Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic Croping Systems"", ""claimed_title"": ""Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic, year, doi, arxiv_id, content { ""claimed_title"": ""Too Salty or Toxic for Use: A Tale of Starter Fertilizers in Agronomic Croping Systems",2023,"https://doi.org/10.3390.1.1 Source record: { ""claimed_title"": ""Too Salty or Toxic for Use: A Tale of Agronomic Croping Systems: 10.3390/agronomy13112690 ""claimed_arxiv_id"": ""1411.4413 ""claimed_content"": ""A joint measurement is made of the branching fractions $","1411.4413 ""claimed_content"": ""A joint measurement is made of the branching fractions $","An Overview on 3D Printing Technology: Technological, Materials, and Applications","What are the main factors that determine the mechanical performance and manufacturability of high-precision photopolymer 3D-printed lattice structures, and how can designers balance resolution, material properties, and printing constraints when optimizing for stiffness, strength, or energy absorption?"
32,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,"An Overview on 3D Printing Technology: Technological, Materials, and Applications",2019,https://doi.org/10.1016/j.promfg.2019.06.089,2301.12634v1,"An Overview on 3D Printing Technology: Technological, Materials, and Applications","What are the main factors that determine the mechanical performance and manufacturability of high-precision photopolymer 3D-printed lattice structures, and how can designers balance resolution, material properties, and printing constraints when optimizing for stiffness, strength, or energy absorption?"
32,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.25766871165644173,0.00909090909090909,False,False,"An Overview on 3D Printing Technology: Technological, Materials, and Applications",2019,https://doi.org/10.1016/j.promfg.2019.06.089,2301.12634v1,Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing,"What are the main advantages and disadvantages of electret-based versus electret-free electrostatic vibration energy harvesters for practical, long-term deployment?"
33,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.4594594594594595,0.0,True,False,"Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing"", ""claimed_title"": ""Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing"", ""claimed_title"": ""Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing",2023,"https://doi.org/10.1002/admt. ""claimed_arxiv_id"": ""1210.1002. Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing DOI: https://doi.org/10.1002/admt.10.1002/admt.2022019.1210.1002/admt.2020 claimed_content"": ""This chapter focuses on the development of air-permeable textile bioelectronics","1210.1002. Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing DOI: https://doi.org/10.1002/admt.10.1002/admt.2022019.1210.1002/admt.2020 claimed_content"": ""This chapter focuses on the development of air-permeable textile bioelectronics",Air‐Permeable Textile Bioelectronics for Wearable Energy Harvesting and Active Sensing,"What are the main advantages and disadvantages of electret-based versus electret-free electrostatic vibration energy harvesters for practical, long-term deployment?"
