idx,case_type,json_valid,parse_error,label,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question,raw_output
21,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Grand challenges in the science of wind energy,"How do the main cosmological probesweak gravitational lensing, large-scale structure, galaxy clusters, Type Ia supernovae, and strong lensingcomplement one another in constraining dark energy, and what are the primary sy","assistant

{""claimed_title"": ""Dipodal Silanes Greatly Stabilize Glass Surface Functionalization for DNA Microarray Synthesis and High-Throughput Biological Assays
{""claimed_title"": ""Dipodal Silanes Greatly Stabilize Glass Surface Functionalization for DNA Microarray Synthesis and claimed_content

{""claimed_title"": ""Dipodal Silanes Greatly Stabilize Glass Surface Functionalization for DNA Microarray Synthesis and High-Throughput Biological Assays"","
22,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Grand challenges in the science of wind energy,"How do the main cosmological probesweak gravitational lensing, large-scale structure, galaxy clusters, Type Ia supernovae, and strong lensingcomplement one another in constraining dark energy, and what are the primary sy","assistant

{""claimed_title"": ""Grand challenges in the science of wind energy"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1126/science.aau2027
""claimed_arxiv_id"": ""1211.0310v1
""claimed_content"": ""This white paper describes the LSST Dark Energy Science Collaboration (DESC), and the LSST Dark Energy Science Collaboration (DESC)"
22,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Synthesis of Thioamides <i>via</i> Decarboxylative/Oxidative CrossCoupling Reaction by VisibleLight Photocatalysis,How does shifting the valence-band maximum upward (instead of lowering the conduction-band minimum) affect a semiconductors suitability and efficiency for visible-light-driven water-splitting photocatalysis?,"assistant

{""claimed_title"": ""Grand challenges in the science of wind energy"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1126/science.aau2027
""claimed_arxiv_id"": ""1211.0310v1
""claimed_content"": ""This white paper describes the LSST Dark Energy Science Collaboration (DESC), and the LSST Dark Energy Science Collaboration (DESC)"
23,source_conditioned_supported,False,Unterminated string starting at: line 6 column 22 (char 286),supported,hallucinated,False,0.0,0.0,False,,,,,Synthesis of Thioamides <i>via</i> Decarboxylative/Oxidative CrossCoupling Reaction by VisibleLight Photocatalysis,How does shifting the valence-band maximum upward (instead of lowering the conduction-band minimum) affect a semiconductors suitability and efficiency for visible-light-driven water-splitting photocatalysis?,"{
  ""claimed_title"": ""Synthesis of Thioamides via Decarboxylative/Oxidative Cross\u2013Coupling Reaction by Visible\u2013Light Photocatalysis"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.1002/ajoc.202300141"",
  ""claimed_arxiv_id"": ""1701.06251v1"",
  ""claimed_content"": ""We propose a systematic approach to obtain various forms of insulating titanium oxynitrides Ti$_{n}$N$_{2}$O$_{2n-3}$"""
23,shifted_source_negative,False,Unterminated string starting at: line 6 column 22 (char 286),hallucinated,hallucinated,False,0.0,0.0,False,,,,,"The Global Syndemic of Obesity, Undernutrition, and Climate Change: The Lancet Commission report","How do ensembles of regional climate model simulations reduce uncertainty in regional climate projections compared with relying on a single regional model, and what are the main remaining sources of uncertainty?","{
  ""claimed_title"": ""Synthesis of Thioamides via Decarboxylative/Oxidative Cross\u2013Coupling Reaction by Visible\u2013Light Photocatalysis"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.1002/ajoc.202300141"",
  ""claimed_arxiv_id"": ""1701.06251v1"",
  ""claimed_content"": ""We propose a systematic approach to obtain various forms of insulating titanium oxynitrides Ti$_{n}$N$_{2}$O$_{2n-3}$"""
24,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,"The Global Syndemic of Obesity, Undernutrition, and Climate Change: The Lancet Commission report","How do ensembles of regional climate model simulations reduce uncertainty in regional climate projections compared with relying on a single regional model, and what are the main remaining sources of uncertainty?","{
  ""claimed_title"": ""The Global Syndemic of Obesity, Undernutrition, and Climate Change: The Lancet Commission report"",
  ""claimed_year"": 2019,
  ""claimed_doi"": ""https://doi.org/10.1016/s0140-6736(18)32822-8"",
  ""claimed_arxiv_id"": ""2012.10386v1"",
  ""claimed_content"": ""Ensembles of multi-RCM projections driven under different perceivable socio-economic scenarios are required to capture the probable path of growth, and provide the behavior of future climate and impacts on various biophysical systems and economic sectors dependent on such systems."""
24,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array,"What are the main practical trade-offs between analogue (RF) and digital hierarchical beamforming approaches for very large phased arrays in terms of power consumption, scalability, and beamforming flexibility?","{
  ""claimed_title"": ""The Global Syndemic of Obesity, Undernutrition, and Climate Change: The Lancet Commission report"",
  ""claimed_year"": 2019,
  ""claimed_doi"": ""https://doi.org/10.1016/s0140-6736(18)32822-8"",
  ""claimed_arxiv_id"": ""2012.10386v1"",
  ""claimed_content"": ""Ensembles of multi-RCM projections driven under different perceivable socio-economic scenarios are required to capture the probable path of growth, and provide the behavior of future climate and impacts on various biophysical systems and economic sectors dependent on such systems."""
25,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array,"What are the main practical trade-offs between analogue (RF) and digital hierarchical beamforming approaches for very large phased arrays in terms of power consumption, scalability, and beamforming flexibility?","assistant

{""claimed_title"": ""Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array"", 
""claimed_title"": ""Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array"", 
""claimed_title"": ""Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array"", 
""claimed_year"": 2023, 
""claimed_arxiv_id"": ""1008.4047v1"", 
""claimed_content"": ""Beamforming is central to the processing function of all phased array systems are widely used in various fields such as road surface roughness and road surface roughness
Source record: 2023
arXiv ID: 10.3390/coatings15020416
arXiv ID: 1008.4047v1"
25,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape,"What are the main challenges to deploying automated kidney and kidney tumor segmentation tools in routine clinical practice, and how can these tools be validated to ensure reliability across different scanners and patien","assistant

{""claimed_title"": ""Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array"", 
""claimed_title"": ""Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array"", 
""claimed_title"": ""Measurement of Tire-Pavement Contact Tri-Axial Stress Distribution Based on Sensor Array"", 
""claimed_year"": 2023, 
""claimed_arxiv_id"": ""1008.4047v1"", 
""claimed_content"": ""Beamforming is central to the processing function of all phased array systems are widely used in various fields such as road surface roughness and road surface roughness
Source record: 2023
arXiv ID: 10.3390/coatings15020416
arXiv ID: 1008.4047v1"
26,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape,"What are the main challenges to deploying automated kidney and kidney tumor segmentation tools in routine clinical practice, and how can these tools be validated to ensure reliability across different scanners and patien","assistant

{""claimed_title"": ""Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
""claimed_title"": ""Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
""claimed_title"": ""Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
""claimed_year"": 2019
""claimed_doi"": ""https://doi.org/10.1186/s12943-2-1-mediated tumor immune escape
""claimed_content"": ""Automated segmentation of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
DOI: https://doi.org/10.1186/s12943-1
arXiv:1909.06684
""claimed_arxiv_id"": ""1909.06684v1
""claimed_content"": ""Automated segmentation of kidneys and kidney tumors"
26,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Preparation and evaluation of chitosan-alginate/carrageenan hydrogel for oral drug delivery in the treatment of diabetes,"What are the known mechanisms of toxicity for zinc oxide nanoparticles in the body, and what strategies are used to reduce their potential harmful effects for safe therapeutic use?","assistant

{""claimed_title"": ""Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
""claimed_title"": ""Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
""claimed_title"": ""Role of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
""claimed_year"": 2019
""claimed_doi"": ""https://doi.org/10.1186/s12943-2-1-mediated tumor immune escape
""claimed_content"": ""Automated segmentation of the tumor microenvironment in PD-L1/PD-1-mediated tumor immune escape
DOI: https://doi.org/10.1186/s12943-1
arXiv:1909.06684
""claimed_arxiv_id"": ""1909.06684v1
""claimed_content"": ""Automated segmentation of kidneys and kidney tumors"
27,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Preparation and evaluation of chitosan-alginate/carrageenan hydrogel for oral drug delivery in the treatment of diabetes,"What are the known mechanisms of toxicity for zinc oxide nanoparticles in the body, and what strategies are used to reduce their potential harmful effects for safe therapeutic use?","assistant

{""claimed_title"": ""Preparation and evaluation of chitosan-alginate hydrogel for oral drug delivery in diabetes"", ""claimed_title"": ""Preparation and evaluation of chitosan-alginate hydrogel for oral drug delivery in diabetes"", ""claimed_year"", ""claimed_doi"", ""claimed_arxiv_id"", ""claimed_content"""
